N0362999,-1,-1,-1,-1,-1
N0001586,-1,-1,-1,-1,-1
N0502883,-1,-1,-1,-1,-1
N0031177,-1,-1,-1,-1,-1
N0143309,-1,-1,-1,-1,-1
N0191541,-1,-1,-1,-1,-1
N0404601,-1,-1,-1,-1,-1
N0413666,-1,-1,-1,-1,-1
N0437522,-1,-1,-1,-1,-1
N0036053,-1,-1,-1,-1,-1
N0393410,-1,-1,-1,-1,-1
N0360033,-1,-1,-1,-1,-1
N0506322,-1,-1,-1,-1,-1
N0128000,-1,-1,-1,-1,-1
N0502734,-1,-1,-1,-1,-1
N0073281,-1,-1,-1,-1,-1
N1041966,-1,-1,-1,-1,-1
N0455291,-1,-1,-1,-1,-1
N0438489,-1,-1,-1,-1,-1
N1044066,-1,-1,-1,-1,-1
N0332958,-1,-1,-1,-1,-1
N0519369,-1,-1,-1,-1,-1
N0472718,-1,-1,-1,-1,-1
N0401459,-1,-1,-1,-1,-1
N0277702,-1,-1,-1,-1,-1
N0040351,-1,-1,-1,-1,-1
N0198704,-1,-1,-1,-1,-1
N0467432,-1,-1,-1,-1,-1
N0428388,-1,-1,-1,-1,-1
N0273576,-1,-1,-1,-1,-1
N0293024,-1,-1,-1,-1,-1
N0230041,-1,-1,-1,-1,-1
N0168940,-1,-1,-1,-1,-1
N0170862,-1,-1,-1,-1,-1
N0374108,-1,-1,-1,-1,-1
N0219421,-1,-1,-1,-1,-1
N0095591,-1,-1,-1,-1,-1
N0371775,-1,-1,-1,-1,-1
N0337951,-1,-1,-1,-1,-1
N0446117,-1,-1,-1,-1,-1
N0438321,-1,-1,-1,-1,-1
N0431465,-1,-1,-1,-1,-1
N0402623,-1,-1,-1,-1,-1
N0255110,-1,-1,-1,-1,-1
N0323402,-1,-1,-1,-1,-1
N1034729,-1,-1,-1,-1,-1
N0000975,-1,-1,-1,-1,-1
N0337611,-1,-1,-1,-1,-1
N0198638,-1,-1,-1,-1,-1
N0351648,-1,-1,-1,-1,-1
N0364440,-1,-1,-1,-1,-1
N0097047,-1,-1,-1,-1,-1
N0137515,-1,-1,-1,-1,-1
N0389176,-1,-1,-1,-1,-1
N0232287,-1,-1,-1,-1,-1
N1040204,-1,-1,-1,-1,-1
N0111959,-1,-1,-1,-1,-1
N0231348,-1,-1,-1,-1,-1
N0120539,-1,-1,-1,-1,-1
N0477900,-1,-1,-1,-1,-1
N0500832,-1,-1,-1,-1,-1
N1030856,-1,-1,-1,-1,-1
N0539443,-1,-1,-1,-1,-1
N1045056,-1,-1,-1,-1,-1
N0518093,-1,-1,-1,-1,-1
N0446748,-1,-1,-1,-1,-1
N0341647,-1,-1,-1,-1,-1
N0059652,-1,-1,-1,-1,-1
N0338081,-1,-1,-1,-1,-1
N0309807,-1,-1,-1,-1,-1
N1035137,-1,-1,-1,-1,-1
N0418401,-1,-1,-1,-1,-1
N0204098,-1,-1,-1,-1,-1
N0086384,-1,-1,-1,-1,-1
N0330629,-1,-1,-1,-1,-1
N0012864,-1,-1,-1,-1,-1
N0433379,-1,-1,-1,-1,-1
N0342517,-1,-1,-1,-1,-1
N0407363,-1,-1,-1,-1,-1
N0084246,-1,-1,-1,-1,-1
N0182661,-1,-1,-1,-1,-1
N0285545,-1,-1,-1,-1,-1
N0401043,-1,-1,-1,-1,-1
N0107072,-1,-1,-1,-1,-1
N1045918,-1,-1,-1,-1,-1
N0277527,-1,-1,-1,-1,-1
N0477021,-1,-1,-1,-1,-1
N0262876,-1,-1,-1,-1,-1
N0256814,-1,-1,-1,-1,-1
N0258267,-1,-1,-1,-1,-1
N0222337,-1,-1,-1,-1,-1
N0405752,-1,-1,-1,-1,-1
N0351823,-1,-1,-1,-1,-1
N0267577,-1,-1,-1,-1,-1
N0054987,-1,-1,-1,-1,-1
N0221747,-1,-1,-1,-1,-1
N0276620,-1,-1,-1,-1,-1
N0294777,-1,-1,-1,-1,-1
N0376430,-1,-1,-1,-1,-1
N0476795,-1,-1,-1,-1,-1
N0181352,-1,-1,-1,-1,-1
N0040564,-1,-1,-1,-1,-1
N0391700,-1,-1,-1,-1,-1
N1037775,-1,-1,-1,-1,-1
N0063774,-1,-1,-1,-1,-1
N0083390,-1,-1,-1,-1,-1
N0240505,-1,-1,-1,-1,-1
N0468707,-1,-1,-1,-1,-1
N0008458,-1,-1,-1,-1,-1
N0184180,-1,-1,-1,-1,-1
N0059919,-1,-1,-1,-1,-1
N1029463,-1,-1,-1,-1,-1
N0467257,-1,-1,-1,-1,-1
N0165856,-1,-1,-1,-1,-1
N0423828,-1,-1,-1,-1,-1
N0157331,-1,-1,-1,-1,-1
N0473170,-1,-1,-1,-1,-1
N0050862,-1,-1,-1,-1,-1
N0400977,-1,-1,-1,-1,-1
N0028700,-1,-1,-1,-1,-1
N0032789,-1,-1,-1,-1,-1
N0195883,-1,-1,-1,-1,-1
N0335804,-1,-1,-1,-1,-1
N0086545,-1,-1,-1,-1,-1
N0028963,-1,-1,-1,-1,-1
N0236530,-1,-1,-1,-1,-1
N0324777,-1,-1,-1,-1,-1
N0413307,-1,-1,-1,-1,-1
N0525734,-1,-1,-1,-1,-1
N0110756,-1,-1,-1,-1,-1
N0352753,-1,-1,-1,-1,-1
N0109039,-1,-1,-1,-1,-1
N0418513,-1,-1,-1,-1,-1
N0073264,-1,-1,-1,-1,-1
N0448691,-1,-1,-1,-1,-1
N0411358,-1,-1,-1,-1,-1
N0306600,-1,-1,-1,-1,-1
N1041269,-1,-1,-1,-1,-1
N0117273,-1,-1,-1,-1,-1
N0387462,-1,-1,-1,-1,-1
N1009272,-1,-1,-1,-1,-1
N0060387,-1,-1,-1,-1,-1
N0315340,-1,-1,-1,-1,-1
N0010461,-1,-1,-1,-1,-1
N0399648,-1,-1,-1,-1,-1
N0014755,-1,-1,-1,-1,-1
N0088729,-1,-1,-1,-1,-1
N0441997,-1,-1,-1,-1,-1
N1010216,-1,-1,-1,-1,-1
N0523689,-1,-1,-1,-1,-1
N0380522,-1,-1,-1,-1,-1
N0532940,-1,-1,-1,-1,-1
N0433871,-1,-1,-1,-1,-1
N0121504,-1,-1,-1,-1,-1
N0531470,-1,-1,-1,-1,-1
N0543710,-1,-1,-1,-1,-1
N0431518,-1,-1,-1,-1,-1
N0281284,-1,-1,-1,-1,-1
N0014432,-1,-1,-1,-1,-1
N0300169,-1,-1,-1,-1,-1
N0246097,-1,-1,-1,-1,-1
N0315080,-1,-1,-1,-1,-1
N0411721,-1,-1,-1,-1,-1
N0251633,-1,-1,-1,-1,-1
N0112820,-1,-1,-1,-1,-1
N0526542,-1,-1,-1,-1,-1
N0520248,-1,-1,-1,-1,-1
N0423631,-1,-1,-1,-1,-1
N0192383,-1,-1,-1,-1,-1
N0541939,-1,-1,-1,-1,-1
N0007973,-1,-1,-1,-1,-1
N0314585,-1,-1,-1,-1,-1
N0006945,-1,-1,-1,-1,-1
N0423833,-1,-1,-1,-1,-1
N0390968,-1,-1,-1,-1,-1
N0130320,-1,-1,-1,-1,-1
N0432419,-1,-1,-1,-1,-1
N0097497,-1,-1,-1,-1,-1
N0195396,-1,-1,-1,-1,-1
N0394237,-1,-1,-1,-1,-1
N0291555,-1,-1,-1,-1,-1
N0302473,-1,-1,-1,-1,-1
N0059419,-1,-1,-1,-1,-1
N0227083,-1,-1,-1,-1,-1
N0152652,-1,-1,-1,-1,-1
N0543601,-1,-1,-1,-1,-1
N0063735,-1,-1,-1,-1,-1
N0085300,-1,-1,-1,-1,-1
N0430749,-1,-1,-1,-1,-1
N0064139,-1,-1,-1,-1,-1
N1041777,-1,-1,-1,-1,-1
N0135277,-1,-1,-1,-1,-1
N0150307,-1,-1,-1,-1,-1
N0424976,-1,-1,-1,-1,-1
N0087951,-1,-1,-1,-1,-1
N0240110,-1,-1,-1,-1,-1
N0153020,-1,-1,-1,-1,-1
N1030254,-1,-1,-1,-1,-1
N0178404,-1,-1,-1,-1,-1
N0147692,-1,-1,-1,-1,-1
N0502585,-1,-1,-1,-1,-1
N0399289,-1,-1,-1,-1,-1
N0059717,-1,-1,-1,-1,-1
N0029318,-1,-1,-1,-1,-1
N0275307,-1,-1,-1,-1,-1
N1034168,-1,-1,-1,-1,-1
N0131288,-1,-1,-1,-1,-1
N0517536,-1,-1,-1,-1,-1
N0249413,-1,-1,-1,-1,-1
N0225597,-1,-1,-1,-1,-1
N0299920,-1,-1,-1,-1,-1
N0230328,-1,-1,-1,-1,-1
N0215256,-1,-1,-1,-1,-1
N0206932,-1,-1,-1,-1,-1
N0063508,-1,-1,-1,-1,-1
N0166543,-1,-1,-1,-1,-1
N0225233,-1,-1,-1,-1,-1
N0226718,-1,-1,-1,-1,-1
N0168349,-1,-1,-1,-1,-1
N0303967,-1,-1,-1,-1,-1
N0507622,-1,-1,-1,-1,-1
N0241824,-1,-1,-1,-1,-1
N0488120,-1,-1,-1,-1,-1
N0193939,-1,-1,-1,-1,-1
N0345283,-1,-1,-1,-1,-1
N0469301,-1,-1,-1,-1,-1
N0170448,-1,-1,-1,-1,-1
N0125999,-1,-1,-1,-1,-1
N0095970,-1,-1,-1,-1,-1
N1024574,-1,-1,-1,-1,-1
N0256859,-1,-1,-1,-1,-1
N0240035,-1,-1,-1,-1,-1
N0095558,-1,-1,-1,-1,-1
N0339443,-1,-1,-1,-1,-1
N0258589,-1,-1,-1,-1,-1
N0256263,-1,-1,-1,-1,-1
N0289609,-1,-1,-1,-1,-1
N0331094,-1,-1,-1,-1,-1
N0213489,-1,-1,-1,-1,-1
N0293129,-1,-1,-1,-1,-1
N0364235,-1,-1,-1,-1,-1
N0533273,-1,-1,-1,-1,-1
N0080562,-1,-1,-1,-1,-1
N0357794,-1,-1,-1,-1,-1
N0181491,-1,-1,-1,-1,-1
N0248275,-1,-1,-1,-1,-1
N0144705,-1,-1,-1,-1,-1
N0096385,-1,-1,-1,-1,-1
N0424868,-1,-1,-1,-1,-1
N0222792,-1,-1,-1,-1,-1
N0221050,-1,-1,-1,-1,-1
N0437494,-1,-1,-1,-1,-1
N0483743,-1,-1,-1,-1,-1
N0071877,-1,-1,-1,-1,-1
N0487934,-1,-1,-1,-1,-1
N0044830,-1,-1,-1,-1,-1
N1013987,-1,-1,-1,-1,-1
N0527629,-1,-1,-1,-1,-1
N0373543,-1,-1,-1,-1,-1
N1039608,-1,-1,-1,-1,-1
N0303583,-1,-1,-1,-1,-1
N0034793,-1,-1,-1,-1,-1
N0425501,-1,-1,-1,-1,-1
N0508600,-1,-1,-1,-1,-1
N0401113,-1,-1,-1,-1,-1
N0391949,-1,-1,-1,-1,-1
N0250024,-1,-1,-1,-1,-1
N0467553,-1,-1,-1,-1,-1
N0282698,-1,-1,-1,-1,-1
N0545929,-1,-1,-1,-1,-1
N0106431,-1,-1,-1,-1,-1
N0511783,-1,-1,-1,-1,-1
N0503420,-1,-1,-1,-1,-1
N0220278,-1,-1,-1,-1,-1
N0025318,-1,-1,-1,-1,-1
N0484956,-1,-1,-1,-1,-1
N0451337,-1,-1,-1,-1,-1
N0256536,-1,-1,-1,-1,-1
N0025594,-1,-1,-1,-1,-1
N0548091,-1,-1,-1,-1,-1
N0100193,-1,-1,-1,-1,-1
N0521804,-1,-1,-1,-1,-1
N0414062,-1,-1,-1,-1,-1
N0127895,-1,-1,-1,-1,-1
N0305268,-1,-1,-1,-1,-1
N0438618,-1,-1,-1,-1,-1
N0119736,-1,-1,-1,-1,-1
N0399844,-1,-1,-1,-1,-1
N0274575,-1,-1,-1,-1,-1
N1037621,-1,-1,-1,-1,-1
N0342771,-1,-1,-1,-1,-1
N1023142,-1,-1,-1,-1,-1
N1034231,-1,-1,-1,-1,-1
N0456675,-1,-1,-1,-1,-1
N0010226,-1,-1,-1,-1,-1
N0039252,-1,-1,-1,-1,-1
N0495806,-1,-1,-1,-1,-1
N0402707,-1,-1,-1,-1,-1
N0530104,-1,-1,-1,-1,-1
N0492286,-1,-1,-1,-1,-1
N0057698,-1,-1,-1,-1,-1
N0165954,-1,-1,-1,-1,-1
N0005284,-1,-1,-1,-1,-1
N0212833,-1,-1,-1,-1,-1
N0056601,-1,-1,-1,-1,-1
N0249153,-1,-1,-1,-1,-1
N0350632,-1,-1,-1,-1,-1
N0531107,-1,-1,-1,-1,-1
N0164102,-1,-1,-1,-1,-1
N0003610,-1,-1,-1,-1,-1
N1035565,-1,-1,-1,-1,-1
N0536108,-1,-1,-1,-1,-1
N0449107,-1,-1,-1,-1,-1
N1023371,-1,-1,-1,-1,-1
N0506670,-1,-1,-1,-1,-1
N0227447,-1,-1,-1,-1,-1
N0513822,-1,-1,-1,-1,-1
N0399658,-1,-1,-1,-1,-1
N0433663,-1,-1,-1,-1,-1
N0324143,-1,-1,-1,-1,-1
N0469702,-1,-1,-1,-1,-1
N0055454,-1,-1,-1,-1,-1
N0509596,-1,-1,-1,-1,-1
N0396482,-1,-1,-1,-1,-1
N0046652,-1,-1,-1,-1,-1
N0535901,-1,-1,-1,-1,-1
N0188069,-1,-1,-1,-1,-1
N0317466,-1,-1,-1,-1,-1
N0434162,-1,-1,-1,-1,-1
N1009483,-1,-1,-1,-1,-1
N0267914,-1,-1,-1,-1,-1
N0052571,-1,-1,-1,-1,-1
N0519259,-1,-1,-1,-1,-1
N0457551,-1,-1,-1,-1,-1
N0172406,-1,-1,-1,-1,-1
N0218387,-1,-1,-1,-1,-1
N1009661,-1,-1,-1,-1,-1
N0106550,-1,-1,-1,-1,-1
N0294587,-1,-1,-1,-1,-1
N0392714,-1,-1,-1,-1,-1
N0368068,-1,-1,-1,-1,-1
N0353223,-1,-1,-1,-1,-1
N0108704,-1,-1,-1,-1,-1
N1027377,-1,-1,-1,-1,-1
N0220574,-1,-1,-1,-1,-1
N0111191,-1,-1,-1,-1,-1
N0025067,-1,-1,-1,-1,-1
N0236703,-1,-1,-1,-1,-1
N0497598,-1,-1,-1,-1,-1
N0157848,-1,-1,-1,-1,-1
N0330169,-1,-1,-1,-1,-1
N1041544,-1,-1,-1,-1,-1
N0349315,-1,-1,-1,-1,-1
N0242736,-1,-1,-1,-1,-1
N0303912,-1,-1,-1,-1,-1
N0480991,-1,-1,-1,-1,-1
N0217059,-1,-1,-1,-1,-1
N0227217,-1,-1,-1,-1,-1
N0282370,-1,-1,-1,-1,-1
N0525957,-1,-1,-1,-1,-1
N0038047,-1,-1,-1,-1,-1
N0136212,-1,-1,-1,-1,-1
N0389154,-1,-1,-1,-1,-1
N0003493,-1,-1,-1,-1,-1
N0390352,-1,-1,-1,-1,-1
N0366771,-1,-1,-1,-1,-1
N0468870,-1,-1,-1,-1,-1
N0480675,-1,-1,-1,-1,-1
N0478563,-1,-1,-1,-1,-1
N0370588,-1,-1,-1,-1,-1
N0298995,-1,-1,-1,-1,-1
N0336457,-1,-1,-1,-1,-1
N0288454,-1,-1,-1,-1,-1
N0426432,-1,-1,-1,-1,-1
N0541303,-1,-1,-1,-1,-1
N0383979,-1,-1,-1,-1,-1
N0429055,-1,-1,-1,-1,-1
N0065380,-1,-1,-1,-1,-1
N0025223,-1,-1,-1,-1,-1
N0408569,-1,-1,-1,-1,-1
N1037618,-1,-1,-1,-1,-1
N0068329,-1,-1,-1,-1,-1
N0112747,-1,-1,-1,-1,-1
N0403047,-1,-1,-1,-1,-1
N1043254,-1,-1,-1,-1,-1
N0378857,-1,-1,-1,-1,-1
N0533622,-1,-1,-1,-1,-1
N0368877,-1,-1,-1,-1,-1
N0490450,-1,-1,-1,-1,-1
N0512761,-1,-1,-1,-1,-1
N0312755,-1,-1,-1,-1,-1
N0230734,-1,-1,-1,-1,-1
N1046013,-1,-1,-1,-1,-1
N0368706,-1,-1,-1,-1,-1
N0294639,-1,-1,-1,-1,-1
N0084743,-1,-1,-1,-1,-1
N0359457,-1,-1,-1,-1,-1
N0382387,-1,-1,-1,-1,-1
N1042417,-1,-1,-1,-1,-1
N0103939,-1,-1,-1,-1,-1
N0473670,-1,-1,-1,-1,-1
N0380133,-1,-1,-1,-1,-1
N0091770,-1,-1,-1,-1,-1
N1034598,-1,-1,-1,-1,-1
N0415608,-1,-1,-1,-1,-1
N0386367,-1,-1,-1,-1,-1
N0040060,-1,-1,-1,-1,-1
N0335400,-1,-1,-1,-1,-1
N0175187,-1,-1,-1,-1,-1
N0516054,-1,-1,-1,-1,-1
N0362706,-1,-1,-1,-1,-1
N0488250,-1,-1,-1,-1,-1
N0463262,-1,-1,-1,-1,-1
N0086079,-1,-1,-1,-1,-1
N1016922,-1,-1,-1,-1,-1
N0522095,-1,-1,-1,-1,-1
N0231659,-1,-1,-1,-1,-1
N0422456,-1,-1,-1,-1,-1
N0155703,-1,-1,-1,-1,-1
N0051369,-1,-1,-1,-1,-1
N0285157,-1,-1,-1,-1,-1
N0529735,-1,-1,-1,-1,-1
N0178154,-1,-1,-1,-1,-1
N0033875,-1,-1,-1,-1,-1
N0440080,-1,-1,-1,-1,-1
N0177113,-1,-1,-1,-1,-1
N0360657,-1,-1,-1,-1,-1
N0435200,-1,-1,-1,-1,-1
N0279970,-1,-1,-1,-1,-1
N0249276,-1,-1,-1,-1,-1
N0435040,-1,-1,-1,-1,-1
N0283954,-1,-1,-1,-1,-1
N0291977,-1,-1,-1,-1,-1
N0165415,-1,-1,-1,-1,-1
N0155166,-1,-1,-1,-1,-1
N0038219,-1,-1,-1,-1,-1
N0103421,-1,-1,-1,-1,-1
N0095510,-1,-1,-1,-1,-1
N0281968,-1,-1,-1,-1,-1
N0210819,-1,-1,-1,-1,-1
N0332099,-1,-1,-1,-1,-1
N0383495,-1,-1,-1,-1,-1
N0154703,-1,-1,-1,-1,-1
N0267792,-1,-1,-1,-1,-1
N0541791,-1,-1,-1,-1,-1
N0242978,-1,-1,-1,-1,-1
N0219461,-1,-1,-1,-1,-1
N0019412,-1,-1,-1,-1,-1
N0235017,-1,-1,-1,-1,-1
N0472807,-1,-1,-1,-1,-1
N0055462,-1,-1,-1,-1,-1
N0288707,-1,-1,-1,-1,-1
N0418978,-1,-1,-1,-1,-1
N0391238,-1,-1,-1,-1,-1
N0437593,-1,-1,-1,-1,-1
N0375140,-1,-1,-1,-1,-1
N1039518,-1,-1,-1,-1,-1
N0147563,-1,-1,-1,-1,-1
N0082715,-1,-1,-1,-1,-1
N0524605,-1,-1,-1,-1,-1
N0233818,-1,-1,-1,-1,-1
N0083535,-1,-1,-1,-1,-1
N0440889,-1,-1,-1,-1,-1
N0103183,-1,-1,-1,-1,-1
N0345463,-1,-1,-1,-1,-1
N0308723,-1,-1,-1,-1,-1
N0068934,-1,-1,-1,-1,-1
N0421615,-1,-1,-1,-1,-1
N0299194,-1,-1,-1,-1,-1
N0178517,-1,-1,-1,-1,-1
N0093801,-1,-1,-1,-1,-1
N0386797,-1,-1,-1,-1,-1
N0507494,-1,-1,-1,-1,-1
N0492319,-1,-1,-1,-1,-1
N0134836,-1,-1,-1,-1,-1
N1036928,-1,-1,-1,-1,-1
N0160146,-1,-1,-1,-1,-1
N0300255,-1,-1,-1,-1,-1
N0477765,-1,-1,-1,-1,-1
N0458870,-1,-1,-1,-1,-1
N0160278,-1,-1,-1,-1,-1
N0085510,-1,-1,-1,-1,-1
N0023458,-1,-1,-1,-1,-1
N0037483,-1,-1,-1,-1,-1
N0344807,-1,-1,-1,-1,-1
N0192276,-1,-1,-1,-1,-1
N0427106,-1,-1,-1,-1,-1
N0260032,-1,-1,-1,-1,-1
N0541151,-1,-1,-1,-1,-1
N0449834,-1,-1,-1,-1,-1
N1007480,-1,-1,-1,-1,-1
N0428630,-1,-1,-1,-1,-1
N0499652,-1,-1,-1,-1,-1
N0478530,-1,-1,-1,-1,-1
N0375514,-1,-1,-1,-1,-1
N0002517,-1,-1,-1,-1,-1
N1017063,-1,-1,-1,-1,-1
N0036061,-1,-1,-1,-1,-1
N0526270,-1,-1,-1,-1,-1
N0544176,-1,-1,-1,-1,-1
N0184334,-1,-1,-1,-1,-1
N0067658,-1,-1,-1,-1,-1
N0118530,-1,-1,-1,-1,-1
N0077017,-1,-1,-1,-1,-1
N0073588,-1,-1,-1,-1,-1
N0196650,-1,-1,-1,-1,-1
N0129285,-1,-1,-1,-1,-1
N0059588,-1,-1,-1,-1,-1
N0079786,-1,-1,-1,-1,-1
N0013942,-1,-1,-1,-1,-1
N0175705,-1,-1,-1,-1,-1
N0220398,-1,-1,-1,-1,-1
N0273986,-1,-1,-1,-1,-1
N0421352,-1,-1,-1,-1,-1
N0245181,-1,-1,-1,-1,-1
N0512489,-1,-1,-1,-1,-1
N0015063,-1,-1,-1,-1,-1
N0052964,-1,-1,-1,-1,-1
N0019785,-1,-1,-1,-1,-1
N1040950,-1,-1,-1,-1,-1
N0052155,-1,-1,-1,-1,-1
N0428490,-1,-1,-1,-1,-1
N0223393,-1,-1,-1,-1,-1
N0192210,-1,-1,-1,-1,-1
N0307525,-1,-1,-1,-1,-1
N1027618,-1,-1,-1,-1,-1
N0079782,-1,-1,-1,-1,-1
N0072432,-1,-1,-1,-1,-1
N0314956,-1,-1,-1,-1,-1
N0183149,-1,-1,-1,-1,-1
N0525239,-1,-1,-1,-1,-1
N0116492,-1,-1,-1,-1,-1
N0043964,-1,-1,-1,-1,-1
N0232627,-1,-1,-1,-1,-1
N0313171,-1,-1,-1,-1,-1
N0234738,-1,-1,-1,-1,-1
N0170309,-1,-1,-1,-1,-1
N0247401,-1,-1,-1,-1,-1
N0161549,-1,-1,-1,-1,-1
N0487265,-1,-1,-1,-1,-1
N1028333,-1,-1,-1,-1,-1
N1028958,-1,-1,-1,-1,-1
N0493659,-1,-1,-1,-1,-1
N0254176,-1,-1,-1,-1,-1
N0141209,-1,-1,-1,-1,-1
N1024845,-1,-1,-1,-1,-1
N0202734,-1,-1,-1,-1,-1
N0488541,-1,-1,-1,-1,-1
N0298499,-1,-1,-1,-1,-1
N0287626,-1,-1,-1,-1,-1
N1016133,-1,-1,-1,-1,-1
N0308646,-1,-1,-1,-1,-1
N0151590,-1,-1,-1,-1,-1
N1028525,-1,-1,-1,-1,-1
N0208310,-1,-1,-1,-1,-1
N0124041,-1,-1,-1,-1,-1
N0021573,-1,-1,-1,-1,-1
N0297438,-1,-1,-1,-1,-1
N0087257,-1,-1,-1,-1,-1
N0264289,-1,-1,-1,-1,-1
N0052113,-1,-1,-1,-1,-1
N0303698,-1,-1,-1,-1,-1
N0484811,-1,-1,-1,-1,-1
N0259840,-1,-1,-1,-1,-1
N0008626,-1,-1,-1,-1,-1
N0463329,-1,-1,-1,-1,-1
N0301447,-1,-1,-1,-1,-1
N0263978,-1,-1,-1,-1,-1
N0538107,-1,-1,-1,-1,-1
N0539191,-1,-1,-1,-1,-1
N0147822,-1,-1,-1,-1,-1
N1007720,-1,-1,-1,-1,-1
N0538616,-1,-1,-1,-1,-1
N1043124,-1,-1,-1,-1,-1
N1038860,-1,-1,-1,-1,-1
N0307332,-1,-1,-1,-1,-1
N0092896,-1,-1,-1,-1,-1
N0386887,-1,-1,-1,-1,-1
N0396417,-1,-1,-1,-1,-1
N0279877,-1,-1,-1,-1,-1
N0530786,-1,-1,-1,-1,-1
N0103975,-1,-1,-1,-1,-1
N0399206,-1,-1,-1,-1,-1
N0419031,-1,-1,-1,-1,-1
N0512786,-1,-1,-1,-1,-1
N0047462,-1,-1,-1,-1,-1
N0393356,-1,-1,-1,-1,-1
N1032175,-1,-1,-1,-1,-1
N0004270,-1,-1,-1,-1,-1
N0166075,-1,-1,-1,-1,-1
N0378032,-1,-1,-1,-1,-1
N0505464,-1,-1,-1,-1,-1
N0314349,-1,-1,-1,-1,-1
N0308708,-1,-1,-1,-1,-1
N0340247,-1,-1,-1,-1,-1
N0522263,-1,-1,-1,-1,-1
N0224874,-1,-1,-1,-1,-1
N0216137,-1,-1,-1,-1,-1
N0220371,-1,-1,-1,-1,-1
N0356523,-1,-1,-1,-1,-1
N0354818,-1,-1,-1,-1,-1
N0445299,-1,-1,-1,-1,-1
N0504490,-1,-1,-1,-1,-1
N0098803,-1,-1,-1,-1,-1
N0200490,-1,-1,-1,-1,-1
N0020752,-1,-1,-1,-1,-1
N0435388,-1,-1,-1,-1,-1
N0379446,-1,-1,-1,-1,-1
N0467184,-1,-1,-1,-1,-1
N0424078,-1,-1,-1,-1,-1
N0097002,-1,-1,-1,-1,-1
N0418736,-1,-1,-1,-1,-1
N0509795,-1,-1,-1,-1,-1
N0155582,-1,-1,-1,-1,-1
N0152464,-1,-1,-1,-1,-1
N0348028,-1,-1,-1,-1,-1
N0160481,-1,-1,-1,-1,-1
N0368131,-1,-1,-1,-1,-1
N0415357,-1,-1,-1,-1,-1
N0521743,-1,-1,-1,-1,-1
N0501552,-1,-1,-1,-1,-1
N0272315,-1,-1,-1,-1,-1
N0087776,-1,-1,-1,-1,-1
N0476559,-1,-1,-1,-1,-1
N0211028,-1,-1,-1,-1,-1
N0266625,-1,-1,-1,-1,-1
N0510502,-1,-1,-1,-1,-1
N0498097,-1,-1,-1,-1,-1
N0179343,-1,-1,-1,-1,-1
N0112217,-1,-1,-1,-1,-1
N0200181,-1,-1,-1,-1,-1
N0275945,-1,-1,-1,-1,-1
N0318625,-1,-1,-1,-1,-1
N0297106,-1,-1,-1,-1,-1
N0345180,-1,-1,-1,-1,-1
N0131476,-1,-1,-1,-1,-1
N0096365,-1,-1,-1,-1,-1
N0064413,-1,-1,-1,-1,-1
N0317127,-1,-1,-1,-1,-1
N0018785,-1,-1,-1,-1,-1
N0171185,-1,-1,-1,-1,-1
N0190297,-1,-1,-1,-1,-1
N0198295,-1,-1,-1,-1,-1
N0488079,-1,-1,-1,-1,-1
N0537982,-1,-1,-1,-1,-1
N0421299,-1,-1,-1,-1,-1
N0071129,-1,-1,-1,-1,-1
N0487515,-1,-1,-1,-1,-1
N1026431,-1,-1,-1,-1,-1
N0096938,-1,-1,-1,-1,-1
N0111203,-1,-1,-1,-1,-1
N0307358,-1,-1,-1,-1,-1
N0143341,-1,-1,-1,-1,-1
N0352885,-1,-1,-1,-1,-1
N0499664,-1,-1,-1,-1,-1
N1036894,-1,-1,-1,-1,-1
N0360888,-1,-1,-1,-1,-1
N0243766,-1,-1,-1,-1,-1
N0072828,-1,-1,-1,-1,-1
N0384858,-1,-1,-1,-1,-1
N0120280,-1,-1,-1,-1,-1
N0078456,-1,-1,-1,-1,-1
N0439473,-1,-1,-1,-1,-1
N0144924,-1,-1,-1,-1,-1
N0026819,-1,-1,-1,-1,-1
N0491811,-1,-1,-1,-1,-1
N0284057,-1,-1,-1,-1,-1
N0205963,-1,-1,-1,-1,-1
N1019102,-1,-1,-1,-1,-1
N0141701,-1,-1,-1,-1,-1
N0051534,-1,-1,-1,-1,-1
N0479095,-1,-1,-1,-1,-1
N0467453,-1,-1,-1,-1,-1
N0294323,-1,-1,-1,-1,-1
N0508763,-1,-1,-1,-1,-1
N0279881,-1,-1,-1,-1,-1
N0267356,-1,-1,-1,-1,-1
N0057317,-1,-1,-1,-1,-1
N0136961,-1,-1,-1,-1,-1
N1046962,-1,-1,-1,-1,-1
N0190067,-1,-1,-1,-1,-1
N0298517,-1,-1,-1,-1,-1
N0330461,-1,-1,-1,-1,-1
N0042634,-1,-1,-1,-1,-1
N0498605,-1,-1,-1,-1,-1
N1006545,-1,-1,-1,-1,-1
N0466982,-1,-1,-1,-1,-1
N0198536,-1,-1,-1,-1,-1
N0501590,-1,-1,-1,-1,-1
N0363907,-1,-1,-1,-1,-1
N0049630,-1,-1,-1,-1,-1
N0337674,-1,-1,-1,-1,-1
N0532231,-1,-1,-1,-1,-1
N0443367,-1,-1,-1,-1,-1
N0412196,-1,-1,-1,-1,-1
N0482400,-1,-1,-1,-1,-1
N0317262,-1,-1,-1,-1,-1
N0307336,-1,-1,-1,-1,-1
N0272636,-1,-1,-1,-1,-1
N0529504,-1,-1,-1,-1,-1
